sample_id	start_line	end_line	link	label	reviews
6417561	252	267	https://github.com/eclipse/eclipse.platform.ui/blob/e3bbb556534a1fb945e1036948325d14a8dd9c7a/bundles/org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/dialogs/TypeFilteringDialog.java/#L252-L267	non-smelly	['none']
4561905	59	62	https://github.com/apache/fop/blob/caced35327f6b6d6eeac2a13543f3c458e902101/fop-core/src/main/java/org/apache/fop/render/pdf/PDFImageHandlerRawJPEG.java/#L59-L62	non-smelly	['none']
5232497	79	124	https://github.com/apache/oodt/blob/9f2a500b9d061c31ccd71fc66c4d6e40f0c25acb/crawler/src/main/java/org/apache/oodt/cas/crawl/ProductCrawler.java/#L79-L124	non-smelly	['none', 'none', 'none']
7969235	29	31	https://github.com/eclipse/xtext-eclipse/blob/0c7546b6aaf3644a77fc68eef9f3da368cbbeabd/org.eclipse.xtext.xbase.junit/testdata/testdata/Properties1.java/#L29-L31	non-smelly	['none']
6020057	24	26	https://github.com/cloudfoundry/uaa/blob/f3b66dd2a250c1309a86cade560ac9a9cfeafec7/model/src/main/java/org/cloudfoundry/identity/uaa/oauth/token/IntrospectionClaims.java/#L24-L26	non-smelly	['none']
8956366	553	555	https://github.com/apache/hive/blob/2fa22bf360898dc8fd1408bfcc96e1c6aeaf9a53/standalone-metastore/metastore-common/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/metastore/api/WMDropPoolRequest.java/#L553-L555	non-smelly	['none']
8972982	234	237	https://github.com/apache/lucene-solr/blob/bca22d58e2d126ec6d349d375d3ea028892104e1/solr/core/src/java/org/apache/solr/query/SolrRangeQuery.java/#L234-L237	non-smelly	['none']
5275875	121	124	https://github.com/apache/openjpa/blob/8c0b843f6e6e0dd86a31e485928e61f2ba4c8f29/openjpa-kernel/src/main/java/org/apache/openjpa/util/DelayedHashSetProxy.java/#L121-L124	non-smelly	['none']
5440125	415	426	https://github.com/apache/pivot/blob/568543f3396648a646341fe077a714eb06d556c0/core/src/org/apache/pivot/collections/ArrayList.java/#L415-L426	non-smelly	['none']
7920669	283	289	https://github.com/eclipse/bpmn2-modeler/blob/fce8426d782272ee848251d954c98091bea0631c/plugins/org.eclipse.bpmn2.modeler.core/src/org/eclipse/bpmn2/modeler/core/merrimac/dialogs/ComboObjectEditor.java/#L283-L289	non-smelly	['minor', 'none', 'none']
5393638	390	393	https://github.com/apache/openejb/blob/f10c077ade927d73bdbd9ed4cc28b79f58a1cd66/openejb/container/openejb-core/src/main/java/org/apache/openejb/monitoring/LocalMBeanServer.java/#L390-L393	non-smelly	['none']
6598935	227	231	https://github.com/epam/JDI/blob/199dba533f3659e840441c324c26cdbf5314ca85/Java/JDI/jdi-uitest-web/src/main/java/com/epam/jdi/uitests/web/selenium/elements/base/BaseElement.java/#L227-L231	non-smelly	['none']
8716970	4932	4935	https://github.com/eclipse/eclipse.platform.swt/blob/bf870e8ff7e54069e96e5c9a74dc84d49a444484/bundles/org.eclipse.swt/Eclipse SWT/gtk/org/eclipse/swt/widgets/Control.java/#L4932-L4935	non-smelly	['none']
5979331	139	170	https://github.com/aws/aws-toolkit-eclipse/blob/49026f53fdd4f80a7fb997c9e40fe6e638a26edc/bundles/com.amazonaws.eclipse.core/src/com/amazonaws/eclipse/core/egit/jobs/ImportProjectJob.java/#L139-L170	non-smelly	['none']
8051310	23	26	https://github.com/eclipse/xtext-core/blob/e04964e4c2a3e0338c0079bd8333688835e77c31/org.eclipse.xtext.tests/src-gen/org/eclipse/xtext/parser/unorderedGroups/parser/antlr/ExBacktrackingBug325745TestLanguageParser.java/#L23-L26	non-smelly	['none']
5747163	59	71	https://github.com/apache/storm/blob/dc56e32f3dcdd9396a827a85029d60ed97474786/storm-client/src/jvm/org/apache/storm/generated/PrivateWorkerKey.java/#L59-L71	non-smelly	['none']
8181080	1126	1128	https://github.com/apache/activemq/blob/ccf56875b0660214e0a61bd2f8adc418143551fc/activemq-client/src/main/java/org/apache/activemq/ActiveMQConnectionFactory.java/#L1126-L1128	non-smelly	['none']
6593325	55	64	https://github.com/epam/DLab/blob/34483ee52cf8b79c4e51a54c82171564e5b8d50a/services/self-service/src/main/java/com/epam/dlab/backendapi/resources/callback/azure/KeyUploaderCallbackAzure.java/#L55-L64	non-smelly	['none']
9303905	1532	1545	https://github.com/SAP/SapMachine/blob/6e62561730c46dc5000c39665c43951832192ceb/src/java.base/share/classes/java/util/zip/ZipFile.java/#L1532-L1545	non-smelly	['none']
8728601	20364	20366	https://github.com/apache/airavata/blob/391843a00eefa7b6213e845f2f044b4e042894d5/modules/registry/registry-server/registry-api-stubs/src/main/java/org/apache/airavata/registry/api/RegistryService.java/#L20364-L20366	non-smelly	['none']
7491946	781	786	https://github.com/oracle/graal/blob/4deb681aaaa79c248115037fc8e399c9876619fd/sulong/projects/com.oracle.truffle.llvm.runtime/src/com/oracle/truffle/llvm/runtime/LLVMContext.java/#L781-L786	non-smelly	['none']
5331456	1899	1913	https://github.com/apache/nifi/blob/c8eff590efa3babcda0b755009224dcac168708b/nifi-nar-bundles/nifi-framework-bundle/nifi-framework/nifi-web/nifi-web-api/src/main/java/org/apache/nifi/web/StandardNiFiServiceFacade.java/#L1899-L1913	non-smelly	['none']
7164951	74	76	https://github.com/Microsoft/vso-httpclient-java/blob/7b6329238498d7ad1934243150f955bea594df37/Rest/alm-distributedtask-client/src/main/generated/com/microsoft/alm/teamfoundation/distributedtask/webapi/TaskAgentReference.java/#L74-L76	non-smelly	['none']
9377204	125	205	https://github.com/SAP/SapMachine/blob/6e62561730c46dc5000c39665c43951832192ceb/src/java.desktop/windows/classes/com/sun/java/swing/plaf/windows/WindowsInternalFrameTitlePane.java/#L125-L205	non-smelly	['none', 'none', 'none']
9278801	55	57	https://github.com/SAP/SapMachine/blob/6e62561730c46dc5000c39665c43951832192ceb/src/java.desktop/solaris/classes/sun/font/X11CNS11643.java/#L55-L57	non-smelly	['none']
4345368	93	95	https://github.com/apache/derby/blob/bd246fc89d4fce3f82f8344074ecb8a4713418df/java/org.apache.derby.tests/org/apache/derbyTesting/functionTests/tests/compatibility/helpers/DummyBlob.java/#L93-L95	non-smelly	['none']
5988833	117	120	https://github.com/aws/aws-sdk-java-v2/blob/1d5d11e8087c93ab1a3a2d35193052e526fd123c/codegen-lite/src/main/java/software/amazon/awssdk/codegen/lite/regions/model/Endpoint.java/#L117-L120	non-smelly	['none']
7996314	311	313	https://github.com/eclipse/xtext-eclipse/blob/0c7546b6aaf3644a77fc68eef9f3da368cbbeabd/org.eclipse.xtext.ui.tests/src-gen/org/eclipse/xtext/ui/tests/editor/contentassist/ui/contentassist/AbstractBacktrackingContentAssistTestLanguageProposalProvider.java/#L311-L313	non-smelly	['none']
7951909	72	74	https://github.com/eclipse/titan.EclipsePlug-ins/blob/92bae808bfd4757c9a2f7cc0e59cd17ad801394c/org.eclipse.titan.log.viewer/src/org/eclipse/titan/log/viewer/readers/SequentialLogFileReader.java/#L72-L74	non-smelly	['major', 'none', 'none']
4910241	480	492	https://github.com/apache/jackrabbit-oak/blob/fa85f54a065e01c0a1cb8c03af74194fdf521ddd/oak-benchmarks/src/main/java/org/apache/jackrabbit/oak/scalability/suites/ScalabilityNodeRelationshipSuite.java/#L480-L492	non-smelly	['none']
5412639	45	53	https://github.com/apache/openejb/blob/f10c077ade927d73bdbd9ed4cc28b79f58a1cd66/sandbox/tomee-webapp-ng/src/main/java/org/apache/tomee/webapp/jsf/EJBInvocationHelper.java/#L45-L53	non-smelly	['none']
9521523	92	110	https://github.com/apache/hadoop/blob/128dd91e10080bdcbcd7d555fa3c4105e55a6b51/hadoop-tools/hadoop-azure/src/main/java/org/apache/hadoop/fs/azurebfs/services/AbfsInputStream.java/#L92-L110	non-smelly	['none']
6147315	45	49	https://github.com/eclipse/dltk.core/blob/ff5ee79db0c2234347cb3f956de9b31047f43613/core/plugins/org.eclipse.dltk.core/search/org/eclipse/dltk/internal/core/search/matching/MethodLocator.java/#L45-L49	non-smelly	['none']
8158565	2980	2983	https://github.com/apache/axis1-java/blob/7043f1ab0397d1ae35f879f2bcc99be1e9b55644/axis-rt-core/src/main/java/org/apache/axis/client/Call.java/#L2980-L2983	non-smelly	['none']
3807471	347	363	https://github.com/apache/activemq-artemis/blob/5bd5c610195d6f4a3dd1ac28170727003f8a5a54/artemis-server/src/main/java/org/apache/activemq/artemis/core/management/impl/AddressControlImpl.java/#L347-L363	smelly	['minor', 'minor', 'none']
4555364	39	49	https://github.com/apache/freemarker/blob/02fa5edb3cde53f284551c09ecc13301b0e83d0b/src/main/java/freemarker/template/utility/NumberUtil.java/#L39-L49	non-smelly	['none']
5057041	84	99	https://github.com/apache/logging-log4j2/blob/9b6bb237ae8771ffbf6d61ed07b0acb4f4dc2da6/log4j-core/src/main/java/org/apache/logging/log4j/core/appender/rolling/DirectWriteRolloverStrategy.java/#L84-L99	non-smelly	['none', 'none', 'minor']
7972876	10126	10157	https://github.com/eclipse/xtext-eclipse/blob/0c7546b6aaf3644a77fc68eef9f3da368cbbeabd/org.eclipse.xtext.ui.tests/src-gen/org/eclipse/xtext/ui/tests/editor/contentassist/ide/contentassist/antlr/internal/InternalBug309949TestLanguageParser.java/#L10126-L10157	non-smelly	['none']
6478457	74	92	https://github.com/eclipse/paho.mqtt.java/blob/5af7b53499e7dbe45b7227b3d41fc870089c0033/org.eclipse.paho.mqttv5.common/src/main/java/org/eclipse/paho/mqttv5/common/packet/MqttUnsubscribe.java/#L74-L92	non-smelly	['none']
5586619	42	45	https://github.com/apache/servicecomb-java-chassis/blob/72cd0e137c4a0c3b899adfa6e19e2fd590743014/foundations/foundation-common/src/main/java/org/apache/servicecomb/foundation/common/part/FilePart.java/#L42-L45	non-smelly	['none']
5414004	78	92	https://github.com/apache/phoenix/blob/69e5bb0b304a53967cef40b2a4cfc66e69ecaa51/phoenix-core/src/main/java/org/apache/phoenix/jdbc/PhoenixParameterMetaData.java/#L78-L92	non-smelly	['none']
5025413	910	924	https://github.com/apache/log4j/blob/7be00eed88152dd011a619e8bae5a631235c3f4c/src/main/java/org/apache/log4j/Category.java/#L910-L924	non-smelly	['none']
3791275	543	548	https://github.com/amzn/exoplayer-amazon-port/blob/90cf56092dca07e8752f8f7e063a0b3b98313942/library/core/src/main/java/com/google/android/exoplayer2/audio/MediaCodecAudioRenderer.java/#L543-L548	non-smelly	['none']
9127199	151	153	https://github.com/eclipse/birt/blob/f89264810347de98702db45386a822aabc0fadbf/chart/org.eclipse.birt.chart.examples.core/src/org/eclipse/birt/chart/examples/radar/model/type/impl/RadarTypePackageImpl.java/#L151-L153	non-smelly	['none']
8055895	86	102	https://github.com/eclipse/xtext-core/blob/e04964e4c2a3e0338c0079bd8333688835e77c31/org.eclipse.xtext.tests/src-gen/org/eclipse/xtext/grammarinheritance/parser/antlr/internal/InternalInheritanceTest3LanguageLexer.java/#L86-L102	non-smelly	['none']
9050114	1093	1099	https://github.com/eclipse/eclipse.jdt.core/blob/24d47c292ed4bd8fdc28b3c2f9afdab1401d025c/org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/formatter/FormatterRegressionTests.java/#L1093-L1099	non-smelly	['none']
3964331	72	75	https://github.com/apache/apex-malhar/blob/1acaf15f425d72f19bb590c667987ed5d81d7f25/contrib/src/main/java/org/apache/apex/malhar/contrib/parser/JsonKeyFinder.java/#L72-L75	non-smelly	['none']
9361156	175	178	https://github.com/SAP/SapMachine/blob/6e62561730c46dc5000c39665c43951832192ceb/src/java.desktop/share/classes/java/awt/geom/RectangularShape.java/#L175-L178	non-smelly	['none']
8976668	99	103	https://github.com/apache/lucene-solr/blob/bca22d58e2d126ec6d349d375d3ea028892104e1/solr/core/src/java/org/apache/solr/handler/admin/SecurityConfHandlerLocal.java/#L99-L103	non-smelly	['minor', 'none', 'none']
5816939	99	103	https://github.com/apache/tinkerpop/blob/7d9df0f0acf08f9e675ca7b337fc5e0243c09b53/gremlin-core/src/main/java/org/apache/tinkerpop/gremlin/process/traversal/util/TraversalUtil.java/#L99-L103	non-smelly	['major', 'none', 'none']
4110816	57	60	https://github.com/apache/brooklyn-server/blob/880eb1da00f6358d7fd76d065322e3685bfb1a04/core/src/main/java/org/apache/brooklyn/core/mgmt/entitlement/EntitlementManagerAdapter.java/#L57-L60	non-smelly	['none']
3851625	765	768	https://github.com/apache/accumulo/blob/f896c98c2356a52dfa2235d2cc02ae556ab17909/core/src/main/java/org/apache/accumulo/core/data/Key.java/#L765-L768	non-smelly	['none']
6605818	64	66	https://github.com/epam/NGB/blob/340504529fc576eeec92fbae636e437ce486cc4a/server/catgenome/src/main/java/com/epam/catgenome/controller/vo/registration/FileRegistrationRequest.java/#L64-L66	non-smelly	['none']
6134879	151	162	https://github.com/eclipse/dltk.core/blob/ff5ee79db0c2234347cb3f956de9b31047f43613/core/plugins/org.eclipse.dltk.ui/src/org/eclipse/dltk/internal/ui/wizards/buildpath/VariableBlock.java/#L151-L162	non-smelly	['none']
7344807	44	48	https://github.com/Microsoft/team-explorer-everywhere/blob/89ab2a4847aec8ec2afdf36c3f6287dd03bd558d/source/com.microsoft.tfs.core.ws/generated-src/ms/tfs/workitemtracking/clientservices/_03/_ClientService3Soap_SyncExternalStructures.java/#L44-L48	non-smelly	['none']
9433104	682	689	https://github.com/SAP/SapMachine/blob/6e62561730c46dc5000c39665c43951832192ceb/src/java.desktop/share/classes/java/awt/Choice.java/#L682-L689	non-smelly	['none']
6705537	265	277	https://github.com/eclipse/webtools.sourceediting/blob/fe6d03fa6ca31c9e5ebeba67b32f14d14335657d/json/bundles/org.eclipse.wst.json.core/src/org/eclipse/wst/json/core/internal/document/JSONNodeImpl.java/#L265-L277	non-smelly	['none']
7476486	17	20	https://github.com/spring-projects/spring-data-examples/blob/ccae97890f85a3eaf8f4e05a1a07696e2b1e78a4/jpa/deferred/src/main/java/example/model/Customer1935.java/#L17-L20	non-smelly	['none']
9515902	1289	1291	https://github.com/apache/hadoop/blob/128dd91e10080bdcbcd7d555fa3c4105e55a6b51/hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/ipc/Server.java/#L1289-L1291	non-smelly	['none']
7727545	51	62	https://github.com/yandex/graphouse/blob/7ba79dd830b7d4a631a15cb8b49f1e8e6ff30fea/src/main/java/ru/yandex/market/graphouse/retention/ClickHouseRetentionProvider.java/#L51-L62	non-smelly	['minor', 'none', 'none']
8350391	155	158	https://github.com/eclipse/org.aspectj/blob/370f291c359cd159c5f3f0abd6e9e53e81234a07/org.aspectj.matcher/src/main/java/org/aspectj/weaver/patterns/ThisOrTargetPointcut.java/#L155-L158	non-smelly	['none']
7728166	345	354	https://github.com/vmware/xenon/blob/b6fb48b745985af2efc59b7ee0e5e7d69a289fbc/xenon-common/src/main/java/com/vmware/xenon/common/OperationProcessingChain.java/#L345-L354	non-smelly	['none', 'none', 'none']
5297372	337	339	https://github.com/apache/parquet-mr/blob/811310d01bfe3dcb4ca95aa8eed9ed6d806bf7c1/parquet-hadoop/src/main/java/org/apache/parquet/hadoop/ParquetOutputFormat.java/#L337-L339	non-smelly	['none']
8195306	47	50	https://github.com/eclipse/xtext-idea/blob/3aa1424ae35f1942dd7c3a457057006f9131de5e/org.eclipse.xtext.core.idea.tests/src-gen/org/eclipse/xtext/parser/unorderedGroups/idea/parser/antlr/internal/PsiInternalExBacktrackingBug325745TestLanguageParser.java/#L47-L50	non-smelly	['none']
6863460	557	568	https://github.com/google/binnavi/blob/8e0aef41402db6c6ecb2a26bb943bbbc5fd989b2/src/main/java/com/google/security/zynamics/binnavi/disassembly/views/CView.java/#L557-L568	non-smelly	['none']
8914719	131503	131505	https://github.com/apache/hive/blob/2fa22bf360898dc8fd1408bfcc96e1c6aeaf9a53/standalone-metastore/metastore-common/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/metastore/api/ThriftHiveMetastore.java/#L131503-L131505	non-smelly	['none']
9079227	762	765	https://github.com/eclipse/eclipse.jdt.core/blob/24d47c292ed4bd8fdc28b3c2f9afdab1401d025c/org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/ast/CompilationUnitDeclaration.java/#L762-L765	non-smelly	['none']
4618565	39	41	https://github.com/apache/groovy/blob/00ee0547c00673a93e0843a9d72c8e4293d1efdb/src/main/java/org/codehaus/groovy/ast/stmt/ContinueStatement.java/#L39-L41	non-smelly	['none']
6713364	261	264	https://github.com/facebook/litho/blob/19503b819b97e17d02f584633508dca8c646911a/litho-core/src/main/java/com/facebook/litho/DefaultNodeInfo.java/#L261-L264	non-smelly	['none']
4009754	791	796	https://github.com/apache/axis2-java/blob/372582df483eb7991f85b6d0e765aec62339cdb7/modules/corba/src/org/apache/axis2/corba/deployer/SchemaGenerator.java/#L791-L796	non-smelly	['none']
6186813	40	41	https://github.com/eclipse/che/blob/c5498c2ac562cd8a2fc79a6bb0446d291f05a201/core/che-core-metrics-core/src/main/java/org/eclipse/che/core/metrics/ApiResponseMetricFilter.java/#L40-L41	non-smelly	['none']
5693176	32	38	https://github.com/apache/struts/blob/e82c5a207f62fdb1bb6e8da690325b5a109c924f/plugins/sitemesh/src/main/java/org/apache/struts2/sitemesh/NoneDecoratorMapper.java/#L32-L38	non-smelly	['none']
4380229	37	42	https://github.com/apache/cxf/blob/6bf89e9c8804c8845ec4d38583dd33eea8256439/tools/corba/src/main/java/org/apache/cxf/tools/corba/processors/idl/TypeDclVisitor.java/#L37-L42	non-smelly	['none']
5895731	272	274	https://github.com/apache/usergrid/blob/ac1e6e4035f9307b871478ed47246cf92cfd5f7f/stack/corepersistence/queryindex/src/main/java/org/apache/usergrid/persistence/index/utils/MapUtils.java/#L272-L274	non-smelly	['none']
4924493	65	68	https://github.com/apache/jmeter/blob/0facf1525a7d0bd816efd33e72309856e901a883/src/core/org/apache/jmeter/testelement/property/LongProperty.java/#L65-L68	non-smelly	['none']
8281103	60	62	https://github.com/apache/james-project/blob/fa24a096a5853459c3769a34ccc68feb91626bfa/server/container/guice/jpa-common-guice/src/main/java/org/apache/james/modules/data/JPAConfiguration.java/#L60-L62	non-smelly	['none']
6788928	81	83	https://github.com/google/blockly-android/blob/fb0a186576ad3f95b2a18440a6305a3db87a4825/blocklylib-core/src/main/java/com/google/blockly/android/ui/AbstractInputView.java/#L81-L83	non-smelly	['none']
7138422	36	58	https://github.com/linkedin/rest.li/blob/ad74aa98da8a55ad9c339d0769a3e8fb495765af/restli-client/src/main/java/com/linkedin/restli/client/OptionsRequest.java/#L36-L58	non-smelly	['none']
4784081	1004	1010	https://github.com/apache/incubator-sentry/blob/4643f988a5e0ce2b9749e6365edea3a16482de86/sentry-hdfs/sentry-hdfs-common/src/gen/thrift/gen-javabean/org/apache/sentry/hdfs/service/thrift/SentryHDFSService.java/#L1004-L1010	smelly	['major', 'major']
6679515	18606	18608	https://github.com/facebook/facebook-java-business-sdk/blob/561f1a75e1220b55a160a1b92b0187f72be9cd08/src/main/java/com/facebook/ads/sdk/AdAccount.java/#L18606-L18608	non-smelly	['none']
6532406	155	157	https://github.com/eclipse/smarthome/blob/b8455de15d65512e8fac4e94d42de6ab2fccf1c5/extensions/binding/org.eclipse.smarthome.binding.meteoblue/src/main/java/org/eclipse/smarthome/binding/meteoblue/internal/json/JsonDataDay.java/#L155-L157	non-smelly	['none']
3762849	69	71	https://github.com/amzn/amazon-pay-sdk-java/blob/5a3547d00c796aab8f0c8ac12e0310f7a5c4678a/src/com/amazon/pay/response/model/IdList.java/#L69-L71	non-smelly	['none']
7032959	2879	2884	https://github.com/google/sagetv/blob/a35e3a450b4c0134cb097b9e7de76dca08eb6654/java/sage/MiniPlayer.java/#L2879-L2884	non-smelly	['critical', 'none', 'none']
9128649	434	440	https://github.com/eclipse/birt/blob/f89264810347de98702db45386a822aabc0fadbf/chart/org.eclipse.birt.chart.ui.extension/src/org/eclipse/birt/chart/ui/swt/composites/GridAttributesComposite.java/#L434-L440	non-smelly	['none']
8331771	4	9	https://github.com/eclipse/org.aspectj/blob/370f291c359cd159c5f3f0abd6e9e53e81234a07/tests/bugs1611/pr336880/Second.java/#L4-L9	non-smelly	['critical', 'none', 'none']
5923886	48	50	https://github.com/apache/zeppelin/blob/4219d552349f8f7f3e6de34505b8a8ae9835f98b/zeppelin-jupyter/src/main/java/org/apache/zeppelin/jupyter/nbformat/Error.java/#L48-L50	non-smelly	['critical', 'none', 'none']
6209901	732	736	https://github.com/eclipse/che/blob/c5498c2ac562cd8a2fc79a6bb0446d291f05a201/ide/commons-gwt/src/main/java/org/eclipse/che/ide/ui/tree/Tree.java/#L732-L736	non-smelly	['critical', 'none', 'none']
3790421	244	251	https://github.com/amzn/exoplayer-amazon-port/blob/90cf56092dca07e8752f8f7e063a0b3b98313942/library/core/src/main/java/com/google/android/exoplayer2/source/AbstractConcatenatedTimeline.java/#L244-L251	non-smelly	['none']
4473015	51	69	https://github.com/apache/ctakes/blob/79be3ba2833857714bb301449f021cca36f373e6/ctakes-assertion-zoner/src/main/java/org/mitre/medfacts/uima/RunZoner.java/#L51-L69	non-smelly	['none']
7910247	166	168	https://github.com/facebook/buck/blob/1bc8d383ea5cb153ca9bf4f2807e6be498648523/src/com/facebook/buck/android/resources/ResTableTypeSpec.java/#L166-L168	non-smelly	['critical', 'none', 'none']
9249980	313	316	https://github.com/SAP/SapMachine/blob/6e62561730c46dc5000c39665c43951832192ceb/src/java.base/share/classes/java/util/OptionalDouble.java/#L313-L316	non-smelly	['none']
8571818	366	368	https://github.com/apache/hbase/blob/44f8abd5c65c59e9d09f6ad14b3c825f145d8e4f/hbase-client/src/main/java/org/apache/hadoop/hbase/master/RegionState.java/#L366-L368	non-smelly	['none']
8614637	154	156	https://github.com/apache/ignite/blob/7a7c407ea41477aae8508bfe871b4e9a67e1b277/modules/core/src/main/java/org/apache/ignite/internal/visor/query/VisorQueryHolder.java/#L154-L156	non-smelly	['none']
5665524	186	199	https://github.com/apache/sis/blob/002121abc9b9826fbd51fac7150b3ee0c02cc88b/storage/sis-netcdf/src/main/java/org/apache/sis/internal/netcdf/ucar/GridWrapper.java/#L186-L199	non-smelly	['none']
7663402	179	184	https://github.com/spring-projects/spring-statemachine/blob/02ecb28751fcffd6f5306189f41bbcadcd3af18a/spring-statemachine-core/src/main/java/org/springframework/statemachine/support/DefaultStateContext.java/#L179-L184	non-smelly	['none']
9269951	1468	1482	https://github.com/SAP/SapMachine/blob/6e62561730c46dc5000c39665c43951832192ceb/src/java.desktop/share/classes/javax/swing/JEditorPane.java/#L1468-L1482	non-smelly	['none']
5041287	365	372	https://github.com/apache/jena/blob/1cca775bbf0bb0fd3ee8ac55e31f0f30cdde3b77/jena-tdb/src/main/java/org/apache/jena/tdb/transaction/BlockMgrJournal.java/#L365-L372	non-smelly	['none']
4852058	60	64	https://github.com/apache/jackrabbit-oak/blob/fa85f54a065e01c0a1cb8c03af74194fdf521ddd/oak-store-spi/src/main/java/org/apache/jackrabbit/oak/spi/commit/ProgressNotificationEditor.java/#L60-L64	non-smelly	['none']
4004665	207	209	https://github.com/apache/batik/blob/8b9b758641a11c43c4e9493386268fa0dc5c7efb/batik-awt-util/src/main/java/org/apache/batik/ext/awt/geom/Polyline2D.java/#L207-L209	non-smelly	['none']
5723163	1758	1769	https://github.com/apache/tajo/blob/fb326195083959014c82c10187cb46de91ece33f/tajo-core/src/main/java/org/apache/tajo/parser/sql/SQLAnalyzer.java/#L1758-L1769	non-smelly	['none']
5615923	205	289	https://github.com/apache/shindig/blob/8f3c3d5c77f5324bad56a5a62da28657fe9112a0/java/common/src/main/java/org/apache/shindig/common/uri/Uri.java/#L205-L289	non-smelly	['none', 'none']
4918125	149	151	https://github.com/apache/jmeter/blob/0facf1525a7d0bd816efd33e72309856e901a883/src/protocol/http/org/apache/jmeter/protocol/http/sampler/HTTPHCAbstractImpl.java/#L149-L151	non-smelly	['none']
6174952	141	159	https://github.com/eclipse/che/blob/c5498c2ac562cd8a2fc79a6bb0446d291f05a201/plugins/plugin-debugger/che-plugin-debugger-ide/src/main/java/org/eclipse/che/plugin/debugger/ide/configuration/DebugConfigurationsManagerImpl.java/#L141-L159	non-smelly	['none']
7420655	100	102	https://github.com/spring-projects/spring-data-geode/blob/5dc269da02933c9e9031f38ff1b27b8b1ee7c31b/src/main/java/org/springframework/data/gemfire/RegionShortcutWrapper.java/#L100-L102	non-smelly	['none']
5497852	54	57	https://github.com/apache/qpid/blob/61e6c03338f3bd20a62590baa89a36bffeb32859/qpid/tools/src/java/qpid-qmf2/src/main/java/org/apache/qpid/qmf2/common/BooleanLessEqual.java/#L54-L57	non-smelly	['none']
6998192	883	885	https://github.com/google/guava/blob/be92294be598b9b6ff0bd1cae3335759dafcb534/guava/src/com/google/common/collect/TreeMultiset.java/#L883-L885	non-smelly	['none']
5865735	181	185	https://github.com/apache/velocity-tools/blob/6b9432af060a83a1abff799ccf4c39048162ce50/velocity-tools-view-jsp/src/main/java/org/apache/velocity/tools/view/jsp/jspimpl/VelocityBodyContent.java/#L181-L185	non-smelly	['none']
5836088	118	124	https://github.com/apache/tomcat/blob/a9c1a0661198d9ba37c1facd8385fe05d538c4ad/java/org/apache/jasper/compiler/AttributeParser.java/#L118-L124	non-smelly	['none']
5907719	42	47	https://github.com/apache/xalan-j/blob/cba6d7fe7e93defecb98d155e2a780f8a3f1fbaa/src/org/apache/xalan/xsltc/compiler/NumberCall.java/#L42-L47	non-smelly	['none']
6517482	75	78	https://github.com/eclipse/tycho/blob/913062f90a6bad5c8c2b57c77111a52e698105d5/tycho-its/projects/tycho136/projectC/PluginC.Extra/src/plugina/extra/views/SampleView.java/#L75-L78	non-smelly	['none']
5978414	187	189	https://github.com/aws/aws-toolkit-eclipse/blob/49026f53fdd4f80a7fb997c9e40fe6e638a26edc/bundles/com.amazonaws.eclipse.ec2/src/com/amazonaws/eclipse/ec2/ui/securitygroups/SecurityGroupSelectionComposite.java/#L187-L189	non-smelly	['none']
3811653	137	140	https://github.com/apache/activemq-artemis/blob/5bd5c610195d6f4a3dd1ac28170727003f8a5a54/artemis-server/src/main/java/org/apache/activemq/artemis/core/server/impl/MessageReferenceImpl.java/#L137-L140	non-smelly	['major', 'none', 'none']
8421755	45	47	https://github.com/apache/camel/blob/8a85a70643c4d6eec2d3abddeea44ecb06c2f486/core/camel-core/src/main/java/org/apache/camel/impl/cloud/DefaultServiceDefinition.java/#L45-L47	non-smelly	['none']
8330187	132	134	https://github.com/eclipse/org.aspectj/blob/370f291c359cd159c5f3f0abd6e9e53e81234a07/util/src/main/java/org/aspectj/util/LangUtil.java/#L132-L134	non-smelly	['none']
5497900	182	191	https://github.com/apache/qpid/blob/61e6c03338f3bd20a62590baa89a36bffeb32859/qpid/tools/src/java/qpid-broker-plugins-management-qmf2/src/main/java/org/apache/qpid/server/qmf2/agentdata/Subscription.java/#L182-L191	non-smelly	['none']
5986705	65	67	https://github.com/aws/aws-sdk-java-v2/blob/1d5d11e8087c93ab1a3a2d35193052e526fd123c/core/auth/src/main/java/software/amazon/awssdk/auth/signer/params/Aws4SignerParams.java/#L65-L67	non-smelly	['none']
5237277	202	222	https://github.com/apache/olingo-odata4/blob/f344a3c565b6a67233de1d1169104a728136e7a3/lib/server-tecsvc/src/main/java/org/apache/olingo/server/tecsvc/async/TechnicalAsyncService.java/#L202-L222	non-smelly	['none']
6888310	68	71	https://github.com/google/error-prone-javac/blob/a53d069bbdb2c60232ed3811c19b65e41c3e60e0/src/jdk.jdeps/share/classes/com/sun/tools/jdeprscan/scan/CPSelector.java/#L68-L71	non-smelly	['none']
